customer_name,Mar_21,Apr_21,May_21,Jun_21,Jul_21,Aug_21,Sep_21,Oct_21,Nov_21,Dec_21,Jan_22,Feb_22,Mar_22,Apr_22,May_22,Jun_22,Jul_22,Aug_22,Sep_22,Oct_22,Nov_22,Dec_22,Jan_23,Feb_23,Mar_23,Apr_23,May_23,Jun_23,Jul_23,Aug_23,Sep_23,Oct_23,Nov_23,Dec_23,Jan_24,Feb_24,Mar_24,Apr_24,May_24,Jun_24,Jul_24,Aug_24,Sep_24,Oct_24,Feb_20,Mar_20,Apr_20,May_20,Jun_20,Jul_20,Aug_20,Sep_20,Oct_20,Nov_20,Dec_20,Jan_21,Feb_21,Nov_24,Dec_24,Jan_25,Feb_25,Dec_18,Jan_19,Feb_19,Mar_19,Apr_19,May_19,Jun_19,Jul_19,Aug_19,Sep_19,Oct_19,Nov_19,Dec_19,Jan_20,Jun_18,Jul_18,Aug_18,Sep_18,Oct_18,Nov_18,Mar_25,Apr_25,May_25,Jun_25,Jul_25,Aug_25,Sep_25,Oct_25,Nov_25,Dec_25,Jan_26,Feb_26,Mar_26,Apr_26,May_26,Jun_26,Jul_26,Aug_26,Sep_26,Oct_26,Nov_26,Dec_26,Jan_27,Feb_27,Mar_27,Apr_27,May_27,Jun_27,Jul_27,Aug_27,Sep_27,Oct_27,Nov_27,Dec_27,Jan_28,Feb_28,Mar_28,Apr_28,May_28,Jun_28,Jul_28,Aug_28,Sep_28,Oct_28,Nov_28,Dec_28,Jan_29,Feb_29,Mar_29,Apr_29,May_29,Jun_29,Jul_29,Aug_29,Sep_29,Oct_29,Nov_29,Dec_29,Jan_30,Feb_30
"""Shippensburg (PA) Vigilant Hose Co. 1""",499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Siloam Springs (AR) Fire Department""",,,,,,,,,,,,,,,,,,,,,5512.0,5512.0,5512.0,5512.0,5512.0,5512.0,5512.0,5512.0,5512.0,5512.0,5512.0,5512.0,5512.0,5512.0,5512.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Simpsonville (SC) Fire Department""",,,,,,,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,3355.2000000000003,2097.0,2097.0,2097.0,2097.0,2097.0,2097.0,2097.0,2097.0,2097.0,2097.0,2097.0,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Skokie (IL) Fire Department""",1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,0.0,0.0,0.0,,,,,,,,,,,,,,1258.2,1258.2,1258.2,1258.2,1258.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Sky Valley (WA) Fire Department""",,,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1306.6502479338844,1306.6502479338844,1306.6502479338844,1306.6502479338844,1306.6502479338844,1306.6502479338844,1306.6502479338844,1306.6502479338844,1306.6502479338844,1306.6502479338844,1306.6502479338844,1306.6502479338844,1306.6502479338844,1306.6502479338844,1306.6502479338844,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Smyrna (GA) Fire Department""",,,,,,,,,,,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,1979.155230125523,1979.155230125523,1979.155230125523,1979.155230125523,1979.155230125523,1979.155230125523,1979.155230125523,1979.155230125523,1979.155230125523,1979.155230125523,1979.155230125523,1979.155230125523,1979.155230125523,1979.155230125523,1979.155230125523,1979.155230125523,1979.155230125523,1979.155230125523,1979.155230125523,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Snohomish (WA) County Fire Protection District 5""",,,1275.675,1275.675,1275.675,1275.675,1275.675,1275.675,1275.675,1275.675,1275.675,1275.675,1275.675,1275.675,1275.675,1275.675,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Snohomish County (WA) Fire District #17""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479.2361809045224,2479.2361809045224,2479.2361809045224,2479.2361809045224,2479.2361809045224,2479.2361809045224,2479.2361809045224,2479.2361809045224,2479.2361809045224,2479.2361809045224,2479.2361809045224,2479.2361809045224,2479.2361809045224,2479.2361809045224,2479.2361809045224,2479.2361809045224,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Soldier Township (KS) Fire Department""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""South Adams County (CO) Fire Department""",,,,,3990.6,3990.6,3990.6,3990.6,5248.8,5248.8,5248.8,5248.8,5248.8,5248.8,5248.8,5248.8,1258.2,1258.2,1258.2,1258.2,5320.8,5320.8,5320.8,5320.8,5320.8,5320.8,5320.8,5320.8,5320.8,5320.8,5320.8,5320.8,5320.8,5320.8,5320.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""South Byron (NY) Vol Fire Co (Genesee County)""",,,,,,,,,,,,,,,419.4,419.4,419.4,419.4,419.4,419.4,419.4,419.4,419.4,419.4,419.4,419.4,431.98,431.98,431.98,431.98,431.98,431.98,431.98,431.98,431.98,431.98,431.98,431.98,431.98,431.98,431.98,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""South Holland (IL) Fire Department""",798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,821.94,821.94,821.94,821.94,821.94,821.94,821.94,821.94,821.94,821.94,821.94,821.94,821.94,821.94,821.94,0.0,0.0,0.0,,,,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""South King (WA) Fire & Rescue""",,,,3411.0,4173.176308539945,4173.176308539945,4173.176308539945,4173.176308539945,4173.176308539945,4173.176308539945,4173.176308539945,11133.42788086699,11133.42788086699,11133.42788086699,11133.42788086699,7722.42788086699,7201.0,7201.0,7201.0,7201.0,7201.0,7201.0,7201.0,7201.0,7201.0,7201.0,7201.0,7201.0,7417.03,7417.03,7417.03,7417.03,7417.03,7417.03,7417.03,7417.03,7417.03,7417.03,7417.03,7417.03,7417.03,7417.03,7417.03,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""South Lake Tahoe (CA) Fire Dept""",1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,0.0,0.0,0.0,,,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,,,,,,,,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""South Lorain (OH) Ambulance""",,,,,,,,,,,,,,,,,,,,,,,,,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""South Ogden City (UT) Fire Department""",,,,,,,,,,,,,,,,,,,,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""South Strabane (PA) Fire Department""",,,,,,,,,,,,,,,,,,,,,,,,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""South Walton (FL) Fire District""",2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,3486.8349514563106,3486.8349514563106,3486.8349514563106,3486.8349514563106,3486.8349514563106,3486.8349514563106,3486.8349514563106,4667.0,4667.0,4667.0,4667.0,4667.0,4667.0,4667.0,4667.0,4667.0,4667.0,4667.0,4667.0,4667.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2849.0,2849.0,2849.0,2849.0,2849.0,4667.0,4667.0,0.0,0.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,,,,,2331.0,2331.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SouthEast Regional (PA) EMS Medical Services""",,,,,718.8,718.8,718.8,718.8,718.8,718.8,718.8,718.8,718.8,718.8,718.8,718.8,718.8,1046.4546321525886,1046.4546321525886,1046.4546321525886,1046.4546321525886,1046.4546321525886,1046.4546321525886,1046.4546321525886,1046.4546321525886,1046.4546321525886,1046.4546321525886,1046.4546321525886,1046.4546321525886,1078.2,1078.2,1078.2,1078.2,1078.2,1078.2,1078.2,1078.2,1078.2,1078.2,1078.2,1078.2,1078.2,1078.2,1078.2,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Southern Campbell (KY) Fire District""",339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,0.0,0.0,0.0,,,,,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,,,,,,,,,,,,,,,,,,339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Southern Marin (CA) Fire Protection  District""",,,,1258.2,2935.8,4758.192857142857,5308.843936279548,5308.843936279548,5995.30581968762,5995.30581968762,5995.30581968762,5995.30581968762,5995.30581968762,5995.30581968762,5995.30581968762,4737.105819687619,5955.48,6788.264866468841,6788.264866468841,6788.264866468841,6788.264866468841,6788.264866468841,6788.264866468841,6788.264866468841,6788.264866468841,6788.264866468841,6788.264866468841,6788.264866468841,8207.62,8207.62,8207.62,8207.62,8207.62,8207.62,8207.62,8207.62,8207.62,8207.62,8207.62,8207.62,8207.62,8207.62,8207.62,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Southern Platte (MO) Fire District""",3990.0,1092.0,1092.0,1092.0,1092.0,1092.0,1092.0,1092.0,1092.0,1092.0,1092.0,1092.0,1092.0,5187.0,5187.0,5187.0,5187.0,5187.0,5187.0,5187.0,5187.0,5187.0,5187.0,5187.0,5187.0,5342.61,5342.61,5342.61,5342.61,5342.61,5342.61,5342.61,5342.61,5342.61,5342.61,5342.61,5342.61,5342.61,5342.61,5342.61,0.0,0.0,0.0,,,,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Southgate (KY) Volunteer Fire  Department""",,,,,,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Spartanburg (SC) Fire Department""",,,,,,,,,,,,,,,,,,,,,,,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Spaulding Hospital (MA) Ambulance Service""",,,,,,,,,,,,,,,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1450.251671388102,1450.251671388102,1450.251671388102,1450.251671388102,1450.251671388102,1450.251671388102,1450.251671388102,1450.251671388102,1450.251671388102,1450.251671388102,1450.251671388102,1450.251671388102,1450.251671388102,1450.251671388102,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Spokane (WA) Police Department""",,,,,,,,,,,,,,,,,,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Spokane County (WA) Fire District #3""",,,,,,,,,,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,2516.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Spokane County (WA) Fire District 10""",349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,1675.9270833333333,1675.9270833333333,1675.9270833333333,349.0,349.0,349.0,470.5923664122137,470.5923664122137,470.5923664122137,470.5923664122137,470.5923664122137,470.5923664122137,470.5923664122137,470.5923664122137,470.5923664122137,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,0.0,0.0,0.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,,,,,,,,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Spokane County (WA) Fire District 4""",,,,,,,,,,,,,,2660.4,2660.4,2660.4,2660.4,2660.4,2660.4,2660.4,2660.4,2660.4,2660.4,2660.4,2660.4,2740.2,2740.2,2740.2,2740.2,2740.2,2740.2,2740.2,2740.2,2740.2,2740.2,2740.2,2740.2,2740.2,2740.2,2740.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Spokane Valley (WA) Fire Department""",,,,,,,,,,,,2097.0,2097.0,2097.0,2097.0,2097.0,2097.0,2097.0,6005.451063829787,6005.451063829787,6005.451063829787,6005.451063829787,6005.451063829787,3908.4510638297875,3908.4510638297875,3908.4510638297875,4613.4,4613.4,4613.4,4613.4,4613.4,4613.4,4613.4,4613.4,4613.4,4613.4,4613.4,4613.4,4613.4,4613.4,4613.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Spring (TX) Fire Department""",389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,400.67,400.67,400.67,400.67,400.67,400.67,400.67,400.67,400.67,400.67,400.67,400.67,400.67,400.67,400.67,0.0,0.0,0.0,,,,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Spring Mill (PA) Fire Company""",499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Springfield Township (OH - Hamilton County) Police Department""",,,,,,,,,,,,,,,,,,,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Springfield Twp.-Hamilton County (OH) Police Dept""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,,,,,,,,,,,,,,699.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""St John (IN) Fire Department""",4529.52,4529.52,4529.52,4529.52,4529.52,4529.52,4529.52,4529.52,4529.52,4529.52,4529.52,4529.52,4529.52,4529.52,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4529.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""St Joseph (MO) Fire Department""",3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0000000000005,3771.0000000000005,3771.0000000000005,3771.0000000000005,3771.0000000000005,3771.0000000000005,3771.0000000000005,3771.0000000000005,3771.0000000000005,3771.0000000000005,3771.0000000000005,3771.0000000000005,3771.0000000000005,3771.0000000000005,3771.0000000000005,,,,,,,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,3771.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""St. Charles (MO) Fire Department, City of""",,,,,,,,,,,,,,5985.0,5985.0,5985.0,5985.0,5985.0,5985.0,5985.0,5985.0,5985.0,5985.0,5985.0,5985.0,6164.55,6164.55,6164.55,6164.55,6164.55,6164.55,6164.55,6164.55,6164.55,6164.55,6164.55,6164.55,6164.55,6164.55,6164.55,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""St. Charles County (MO) Ambulance District""",9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9933.53125,9933.53125,9933.53125,9933.53125,9933.53125,9933.53125,10149.62,10149.62,10149.62,10149.62,10149.62,10149.62,10149.62,10149.62,10149.62,10149.62,10149.62,10149.62,10149.62,10149.62,10149.62,0.0,0.0,,,,,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,9475.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""St. Clair County (MI) Homeland Security/ Emergency Management""",698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,,,,,,,,,,,,,,698.0,698.0,698.0,698.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""St. George (LA) Fire Protection District""",9854.0,9854.0,9854.0,9854.0,9854.0,9854.0,9854.0,9854.0,9854.0,9854.0,9854.0,10612.0,10612.0,10612.0,10612.0,10612.0,10612.0,10612.0,10612.0,10612.0,10612.0,10612.0,10612.0,9697.935340314138,9697.935340314138,9697.935340314138,9697.935340314138,9697.935340314138,9697.935340314138,9697.935340314138,9697.935340314138,9697.935340314138,9697.935340314138,9697.935340314138,9697.935340314138,9697.935340314138,9697.935340314138,9697.935340314138,0.0,0.0,0.0,,,,,,,,,,,,,,,,9854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""St. Johns County (FL) Fire Rescue""",,,,,,,,,,,,,,,,,,,,,,,,,,,,17964.38,17964.38,17964.38,17964.38,17964.38,17964.38,17964.38,17964.38,17964.38,17964.38,17964.38,17964.38,17964.38,17964.38,17964.38,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
